30.193247078003665	402.7903701297507	<- Centroid + 
24.0	1.0
20.0	1.0
27.0	4.0
22.0	1.0
30.0	1.0
22.0	1.0
27.0	1.0
44.0	1.0
27.0	1.0
23.0	6.0
25.0	1.0
34.0	1.0
34.0	1.0
25.0	21.0
21.0	1.0
44.0	1.0
21.0	1.0
36.0	1.0
38.0	1.0
23.0	1.0
25.0	1.0
26.0	3.0
23.0	1.0
28.0	1.0
24.0	1.0
36.0	1.0
30.0	1.0
33.0	1.0
25.0	1.0
29.0	1.0
29.0	21.0
24.0	1.0
24.0	1.0
41.0	1.0
40.0	1.0
26.0	1.0
22.0	1.0
20.0	1.0
25.0	21.0
36.0	1.0
29.0	3.0
21.0	1.0
28.0	1.0
23.0	3.0
21.0	1.0
24.0	1.0
25.0	1.0
23.0	1.0
37.0	1.0
23.0	1.0
29.0	1.0
27.0	1.0
30.0	1.0
21.0	1.0
25.0	1.0
26.0	1.0
24.0	1.0
24.0	1.0
26.0	11.0
24.0	1.0
36.0	1.0
21.0	1.0
70.0	1.0
22.0	1.0
26.0	1.0
24.0	1.0
32.0	1.0
22.0	1.0
22.0	1.0
23.0	1.0
24.0	1.0
24.0	3.0
20.0	1.0
30.0	1.0
25.0	1.0
24.0	1.0
24.0	1.0
20.0	1.0
28.0	1.0
40.0	1.0
31.0	1.0
22.0	1.0
24.0	1.0
29.0	1.0
24.0	3.0
17.0	1.0
23.0	1.0
26.0	1.0
22.0	1.0
22.0	1.0
36.0	1.0
25.0	1.0
27.0	1.0
24.0	1.0
25.0	1.0
24.0	1.0
25.0	1.0
27.0	1.0
36.0	11.0
17.0	1.0
25.0	16.0
45.0	1.0
19.0	1.0
27.0	1.0
22.0	1.0
38.0	1.0
19.0	1.0
29.0	1.0
36.0	1.0
20.0	1.0
23.0	3.0
39.0	1.0
20.0	1.0
29.0	3.0
46.0	1.0
20.0	1.0
27.0	1.0
24.0	9.0
18.0	1.0
28.0	1.0
36.0	3.0
29.0	1.0
24.0	1.0
19.0	1.0
31.0	1.0
56.0	1.0
29.0	1.0
30.0	1.0
31.0	3.0
20.0	1.0
24.0	1.0
45.0	1.0
59.0	1.0
31.0	1.0
32.0	31.0
44.0	1.0
24.0	1.0
40.0	1.0
25.0	1.0
30.0	1.0
38.0	28.0
55.0	1.0
44.0	1.0
33.0	1.0
27.0	1.0
20.0	1.0
29.0	1.0
22.0	1.0
38.0	1.0
32.0	1.0
27.0	1.0
23.0	1.0
25.0	1.0
21.0	8.0
56.0	1.0
33.0	6.0
30.0	1.0
27.0	1.0
28.0	1.0
27.0	1.0
32.0	1.0
40.0	1.0
21.0	1.0
21.0	1.0
30.0	1.0
36.0	1.0
26.0	11.0
34.0	1.0
25.0	1.0
19.0	1.0
29.0	1.0
26.0	1.0
34.0	1.0
22.0	1.0
26.0	1.0
26.0	1.0
23.0	1.0
26.0	51.0
33.0	1.0
27.0	1.0
21.0	1.0
22.0	1.0
35.0	1.0
39.0	21.0
28.0	16.0
35.0	1.0
25.0	1.0
22.0	1.0
22.0	1.0
28.0	1.0
26.0	1.0
21.0	1.0
19.0	1.0
28.0	101.0
24.0	1.0
23.0	1.0
27.0	1.0
26.0	1.0
27.0	1.0
23.0	1.0
22.0	1.0
22.0	1.0
23.0	1.0
19.0	1.0
17.0	1.0
30.0	1.0
22.0	1.0
23.0	1.0
36.0	6.0
22.0	1.0
33.0	1.0
20.0	56.0
34.0	1.0
22.0	1.0
20.0	1.0
27.0	1.0
20.0	1.0
22.0	1.0
24.0	1.0
28.0	6.0
29.0	3.0
42.0	1.0
48.0	1.0
36.0	1.0
49.0	1.0
24.0	1.0
39.0	1.0
32.0	1.0
30.0	1.0
22.0	1.0
32.0	1.0
32.0	26.0
38.0	1.0
25.0	1.0
31.0	1.0
24.0	1.0
27.0	1.0
23.0	1.0
25.0	1.0
34.0	1.0
27.0	1.0
22.0	11.0
18.0	3.0
30.0	1.0
37.0	1.0
23.0	1.0
22.0	1.0
27.0	1.0
18.0	1.0
25.0	1.0
41.0	1.0
31.0	1.0
15.0	1.0
48.0	1.0
33.0	1.0
25.0	1.0
18.0	1.0
24.0	1.0
51.0	1.0
31.0	1.0
41.0	1.0
28.0	21.0
44.0	1.0
41.0	1.0
26.0	1.0
37.0	1.0
19.0	1.0
24.0	1.0
30.0	1.0
23.0	1.0
23.0	1.0
29.0	1.0
14.0	1.0
24.0	1.0
25.0	1.0
24.0	1.0
19.0	1.0
30.0	1.0
27.0	1.0
28.0	11.0
26.0	1.0
27.0	1.0
40.0	1.0
23.0	1.0
24.0	1.0
25.0	8.0
28.0	1.0
28.0	1.0
25.0	1.0
25.0	1.0
34.0	1.0
31.0	1.0
37.0	1.0
24.0	1.0
25.0	1.0
37.0	1.0
24.0	1.0
29.0	1.0
27.0	1.0
22.0	15.0
23.0	1.0
46.0	1.0
21.0	1.0
23.0	1.0
24.0	1.0
28.0	1.0
48.0	3.0
25.0	51.0
30.0	1.0
20.0	1.0
23.0	1.0
28.0	1.0
21.0	1.0
19.0	1.0
24.0	1.0
35.0	1.0
40.0	1.0
23.0	1.0
42.0	1.0
24.0	1.0
20.0	1.0
27.0	1.0
42.0	1.0
26.0	1.0
22.0	1.0
26.0	1.0
26.0	1.0
23.0	1.0
25.0	21.0
39.0	1.0
23.0	6.0
45.0	11.0
37.0	1.0
23.0	1.0
41.0	11.0
32.0	1.0
27.0	6.0
26.0	1.0
24.0	1.0
26.0	1.0
22.0	2.0
24.0	1.0
37.0	1.0
23.0	1.0
37.0	1.0
24.0	1.0
35.0	1.0
24.0	1.0
25.0	1.0
23.0	13.0
20.0	1.0
32.0	1.0
21.0	3.0
23.0	20.0
30.0	1.0
17.0	1.0
27.0	1.0
23.0	1.0
28.0	1.0
37.0	26.0
22.0	1.0
27.0	1.0
25.0	1.0
29.0	3.0
25.0	1.0
33.0	1.0
28.0	1.0
31.0	3.0
25.0	1.0
33.0	11.0
28.0	1.0
27.0	1.0
23.0	1.0
26.0	1.0
28.0	1.0
30.0	1.0
19.0	1.0
25.0	13.0
53.0	1.0
25.0	1.0
31.0	3.0
22.0	1.0
28.0	1.0
22.0	1.0
16.0	3.0
23.0	1.0
24.0	4.0
24.0	1.0
27.0	1.0
22.0	1.0
28.0	1.0
22.0	1.0
32.0	1.0
23.0	31.0
34.0	1.0
28.0	8.0
27.0	1.0
28.0	1.0
24.0	1.0
23.0	1.0
28.0	8.0
25.0	1.0
20.0	1.0
44.0	1.0
18.0	6.0
26.0	1.0
22.0	1.0
25.0	1.0
34.0	1.0
45.0	1.0
28.0	1.0
24.0	1.0
23.0	1.0
26.0	63.0
40.0	1.0
30.0	1.0
22.0	1.0
34.0	34.0
24.0	1.0
41.0	1.0
25.0	1.0
23.0	1.0
22.0	10.0
35.0	1.0
20.0	1.0
23.0	1.0
24.0	1.0
23.0	1.0
22.0	1.0
39.0	1.0
47.0	1.0
27.0	1.0
23.0	1.0
40.0	1.0
30.0	1.0
24.0	1.0
22.0	1.0
22.0	1.0
26.0	1.0
23.0	1.0
27.0	1.0
25.0	1.0
26.0	1.0
38.0	1.0
23.0	1.0
32.0	101.0
29.0	1.0
22.0	1.0
23.0	1.0
35.0	1.0
30.0	1.0
33.0	1.0
40.0	1.0
30.0	1.0
27.0	1.0
33.0	1.0
18.0	1.0
41.0	1.0
25.0	1.0
20.0	1.0
20.0	13.0
21.0	1.0
21.0	1.0
40.0	1.0
22.0	1.0
17.0	1.0
44.0	1.0
34.0	6.0
19.0	1.0
45.0	1.0
42.0	6.0
33.0	6.0
28.0	1.0
31.0	31.0
35.0	1.0
32.0	1.0
24.0	13.0
24.0	1.0
33.0	1.0
17.0	9.0
15.0	1.0
36.0	1.0
29.0	1.0
30.0	1.0
42.0	1.0
25.0	1.0
18.0	1.0
39.0	6.0
36.0	1.0
23.0	1.0
28.0	1.0
27.0	1.0
29.0	1.0
18.0	15.0
19.0	1.0
39.0	1.0
32.0	1.0
29.0	1.0
33.0	1.0
35.0	1.0
26.0	3.0
24.0	8.0
46.0	1.0
27.0	1.0
24.0	1.0
17.0	7.0
35.0	1.0
33.0	1.0
35.0	1.0
30.0	1.0
28.0	1.0
31.0	10.0
29.0	1.0
42.0	1.0
22.0	13.0
44.0	1.0
37.0	1.0
38.0	1.0
14.0	1.0
17.0	1.0
50.0	1.0
20.0	8.0
49.0	1.0
30.0	21.0
25.0	101.0
24.0	1.0
21.0	11.0
27.0	1.0
26.0	1.0
42.0	1.0
47.0	81.0
30.0	1.0
30.0	1.0
29.0	17.0
14.0	1.0
34.0	103.0
18.0	1.0
35.0	1.0
20.0	8.0
33.0	1.0
33.0	1.0
27.0	16.0
41.0	8.0
26.0	1.0
56.0	1.0
30.0	1.0
43.0	1.0
26.0	1.0
25.0	1.0
29.0	1.0
36.0	1.0
27.0	8.0
43.0	1.0
21.0	1.0
28.0	11.0
17.0	11.0
25.0	1.0
35.0	1.0
27.0	1.0
24.0	10.0
31.0	1.0
23.0	1.0
28.0	1.0
26.0	1.0
50.0	11.0
16.0	1.0
26.0	1.0
22.0	1.0
24.0	1.0
39.0	1.0
55.0	1.0
34.0	1.0
25.0	1.0
29.0	3.0
30.0	1.0
26.0	1.0
25.0	1.0
27.0	101.0
20.0	11.0
23.0	1.0
32.0	18.0
48.0	1.0
22.0	1.0
34.0	1.0
22.0	1.0
38.0	31.0
21.0	1.0
32.0	1.0
24.0	1.0
25.0	1.0
23.0	1.0
32.0	1.0
32.0	1.0
46.0	1.0
24.0	1.0
24.0	1.0
28.0	13.0
38.0	1.0
23.0	26.0
28.0	6.0
24.0	1.0
24.0	335.0
29.0	1.0
59.0	1.0
28.0	1.0
22.0	1.0
25.0	1.0
33.0	1.0
16.0	30.0
20.0	1.0
22.0	1.0
26.0	1.0
27.0	1.0
36.0	1.0
24.0	1.0
59.0	11.0
23.0	1.0
45.0	1.0
15.0	1.0
19.0	3.0
33.0	3.0
34.0	3.0
33.0	1.0
34.0	1.0
32.0	6.0
21.0	10.0
30.0	1.0
23.0	1.0
27.0	1.0
32.0	1.0
18.0	1.0
24.0	1.0
24.0	1.0
24.0	1.0
20.0	1.0
25.0	29.0
30.0	11.0
21.0	3.0
23.0	1.0
27.0	1.0
24.0	1.0
19.0	58.0
46.0	1.0
36.0	61.0
36.0	1.0
18.0	1.0
20.0	1.0
27.0	6.0
35.0	73.0
43.0	3.0
23.0	26.0
33.0	1.0
19.0	1.0
20.0	1.0
23.0	1.0
22.0	1.0
30.0	1.0
39.0	1.0
28.0	1.0
25.0	1.0
24.0	1.0
34.0	1.0
33.0	40.0
22.0	1.0
25.0	1.0
29.0	1.0
27.0	1.0
19.0	1.0
31.0	1.0
24.0	1.0
34.0	1.0
28.0	1.0
20.0	1.0
31.0	1.0
26.0	1.0
24.0	1.0
26.0	1.0
24.0	11.0
25.0	1.0
25.0	1.0
24.0	1.0
31.0	1.0
25.0	1.0
21.0	1.0
29.0	1.0
30.0	1.0
19.0	76.0
65.0	1.0
20.0	1.0
28.0	1.0
24.0	1.0
34.0	1.0
27.0	1.0
21.0	1.0
24.0	6.0
27.0	1.0
31.0	1.0
22.0	1.0
22.0	8.0
25.0	1.0
25.0	1.0
25.0	1.0
18.0	1.0
23.0	1.0
18.0	3.0
21.0	1.0
50.0	1.0
39.0	1.0
33.0	1.0
35.0	6.0
28.0	1.0
34.0	1.0
31.0	8.0
24.0	1.0
26.0	1.0
23.0	1.0
19.0	1.0
36.0	3.0
27.0	74.0
34.0	1.0
23.0	1.0
28.0	1.0
21.0	1.0
24.0	1.0
38.0	7.0
31.0	1.0
22.0	1.0
21.0	6.0
25.0	1.0
22.0	1.0
26.0	1.0
25.0	16.0
41.0	1.0
22.0	1.0
21.0	8.0
24.0	1.0
22.0	1.0
20.0	1.0
20.0	1.0
24.0	1.0
51.0	1.0
23.0	1.0
41.0	1.0
16.0	1.0
29.0	1.0
24.0	1.0
23.0	1.0
37.0	1.0
25.0	1.0
24.0	1.0
39.0	1.0
30.0	1.0
26.0	1.0
24.0	1.0
48.0	1.0
27.0	95.0
39.0	1.0
40.0	1.0
25.0	1.0
24.0	1.0
28.0	1.0
33.0	1.0
24.0	1.0
28.0	1.0
43.0	8.0
35.0	1.0
23.0	1.0
26.0	1.0
27.0	8.0
33.0	3.0
28.0	3.0
31.0	1.0
44.0	1.0
40.0	1.0
28.0	1.0
22.0	1.0
29.0	1.0
26.0	1.0
23.0	1.0
31.0	74.0
21.0	26.0
34.0	1.0
24.0	1.0
23.0	1.0
26.0	6.0
18.0	1.0
24.0	1.0
30.0	21.0
55.0	1.0
24.0	1.0
18.0	1.0
27.0	4.0
20.0	1.0
31.0	1.0
23.0	1.0
21.0	1.0
27.0	1.0
25.0	1.0
22.0	1.0
28.0	1.0
48.0	1.0
30.0	1.0
24.0	1.0
29.0	1.0
25.0	1.0
33.0	1.0
20.0	1.0
36.0	1.0
33.0	16.0
19.0	1.0
24.0	3.0
27.0	4.0
22.0	3.0
25.0	1.0
24.0	3.0
21.0	1.0
27.0	1.0
32.0	1.0
23.0	1.0
23.0	1.0
50.0	1.0
23.0	1.0
43.0	1.0
27.0	6.0
23.0	1.0
21.0	1.0
22.0	1.0
22.0	1.0
25.0	1.0
50.0	1.0
24.0	1.0
19.0	1.0
29.0	1.0
23.0	1.0
24.0	1.0
26.0	25.0
23.0	1.0
27.0	1.0
25.0	18.0
38.0	1.0
32.0	1.0
22.0	13.0
25.0	1.0
16.0	1.0
24.0	1.0
20.0	1.0
30.0	1.0
22.0	1.0
21.0	1.0
19.0	11.0
16.0	1.0
19.0	1.0
17.0	1.0
22.0	1.0
18.0	1.0
29.0	6.0
37.0	1.0
29.0	1.0
17.0	13.0
26.0	1.0
20.0	1.0
22.0	1.0
34.0	3.0
44.0	6.0
26.0	3.0
27.0	1.0
32.0	1.0
21.0	1.0
34.0	1.0
25.0	1.0
29.0	54.0
25.0	1.0
22.0	1.0
29.0	1.0
23.0	1.0
34.0	1.0
22.0	1.0
30.0	1.0
23.0	16.0
24.0	1.0
24.0	1.0
29.0	1.0
34.0	6.0
25.0	1.0
23.0	1.0
31.0	29.0
26.0	44.0
19.0	1.0
27.0	1.0
57.0	1.0
34.0	1.0
34.0	1.0
26.0	1.0
33.0	1.0
29.0	26.0
29.0	1.0
18.0	1.0
31.0	1.0
27.0	1.0
28.0	1.0
32.0	1.0
23.0	1.0
22.0	1.0
29.0	1.0
23.0	1.0
24.0	1.0
19.0	1.0
28.0	1.0
24.0	1.0
18.0	13.0
43.0	3.0
17.0	1.0
28.0	1.0
28.0	1.0
23.0	1.0
35.0	1.0
41.0	1.0
22.0	1.0
33.0	1.0
27.0	1.0
25.0	1.0
35.0	1.0
25.0	1.0
23.0	1.0
33.0	36.0
25.0	1.0
21.0	1.0
22.0	1.0
19.0	1.0
44.0	1.0
27.0	1.0
50.0	1.0
25.0	1.0
25.0	1.0
26.0	174.0
43.0	1.0
28.0	1.0
27.0	1.0
22.0	1.0
50.0	1.0
21.0	11.0
20.0	1.0
25.0	1.0
27.0	1.0
33.0	1.0
21.0	4.0
23.0	1.0
23.0	1.0
24.0	3.0
41.0	1.0
28.0	179.0
21.0	8.0
31.0	1.0
24.0	1.0
24.0	1.0
25.0	1.0
24.0	1.0
35.0	1.0
24.0	1.0
24.0	1.0
32.0	1.0
36.0	1.0
34.0	6.0
20.0	8.0
24.0	1.0
27.0	1.0
29.0	1.0
25.0	1.0
26.0	16.0
29.0	1.0
44.0	1.0
19.0	1.0
21.0	1.0
21.0	1.0
22.0	1.0
38.0	1.0
28.0	1.0
28.0	1.0
28.0	11.0
24.0	1.0
35.0	1.0
15.0	1.0
20.0	1.0
36.0	1.0
16.0	3.0
28.0	13.0
30.0	370.0
28.0	1.0
31.0	1.0
28.0	6.0
39.0	1.0
19.0	15.0
35.0	1.0
25.0	1.0
26.0	1.0
27.0	1.0
23.0	1.0
24.0	1.0
53.0	1.0
22.0	1.0
24.0	1.0
22.0	1.0
33.0	6.0
20.0	1.0
30.0	1.0
26.0	1.0
28.0	1.0
23.0	1.0
37.0	1.0
21.0	1.0
29.0	1.0
31.0	1.0
20.0	1.0
22.0	1.0
23.0	1.0
18.0	20.0
37.0	1.0
30.0	1.0
51.0	1.0
26.0	11.0
25.0	8.0
21.0	1.0
21.0	5.0
36.0	11.0
26.0	1.0
40.0	1.0
25.0	1.0
32.0	1.0
21.0	1.0
31.0	1.0
24.0	1.0
22.0	6.0
40.0	3.0
21.0	1.0
21.0	1.0
28.0	1.0
22.0	1.0
37.0	1.0
28.0	1.0
29.0	8.0
26.0	1.0
28.0	11.0
27.0	1.0
26.0	1.0
21.0	1.0
29.0	121.0
33.0	1.0
24.0	21.0
27.0	1.0
20.0	16.0
22.0	1.0
26.0	3.0
26.0	1.0
23.0	1.0
28.0	1.0
31.0	1.0
26.0	1.0
29.0	1.0
50.0	1.0
22.0	1.0
27.0	1.0
31.0	1.0
34.0	1.0
24.0	6.0
31.0	1.0
33.0	1.0
32.0	1.0
35.0	1.0
25.0	1.0
26.0	1.0
45.0	1.0
26.0	1.0
22.0	3.0
17.0	6.0
39.0	56.0
21.0	1.0
19.0	1.0
22.0	10.0
24.0	1.0
25.0	1.0
25.0	1.0
24.0	1.0
34.0	1.0
22.0	1.0
33.0	3.0
32.0	1.0
27.0	1.0
23.0	1.0
21.0	1.0
22.0	1.0
26.0	6.0
31.0	1.0
35.0	1.0
31.0	1.0
16.0	1.0
23.0	1.0
24.0	6.0
48.0	1.0
27.0	1.0
25.0	1.0
23.0	1.0
22.0	17.0
20.0	1.0
23.0	1.0
29.0	21.0
26.0	1.0
37.0	18.0
38.0	1.0
23.0	1.0
19.0	1.0
38.0	1.0
29.0	1.0
25.0	3.0
24.0	1.0
29.0	3.0
24.0	1.0
25.0	1.0
28.0	1.0
26.0	1.0
31.0	1.0
27.0	1.0
26.0	1.0
25.0	1.0
18.0	1.0
44.0	1.0
32.0	1.0
25.0	36.0
28.0	1.0
16.0	1.0
27.0	23.0
52.0	1.0
25.0	3.0
23.0	1.0
21.0	8.0
36.0	1.0
20.0	1.0
24.0	1.0
28.0	1.0
15.0	25.0
36.0	1.0
25.0	1.0
28.0	13.0
24.0	1.0
25.0	1.0
22.0	1.0
29.0	1.0
30.0	1.0
23.0	1.0
23.0	1.0
27.0	1.0
26.0	1.0
24.0	1.0
38.0	1.0
24.0	1.0
51.0	1.0
28.0	1.0
35.0	1.0
27.0	1.0
22.0	1.0
24.0	1.0
28.0	1.0
49.0	1.0
27.0	1.0
22.0	8.0
35.0	1.0
45.0	1.0
23.0	1.0
29.0	1.0
26.0	21.0
26.0	1.0
33.0	1.0
20.0	1.0
59.0	1.0
31.0	6.0
22.0	1.0
42.0	1.0
24.0	1.0
28.0	1.0
26.0	1.0
30.0	1.0
25.0	1.0
24.0	36.0
24.0	7.0
28.0	13.0
40.0	11.0
23.0	1.0
26.0	1.0
27.0	11.0
54.0	1.0
28.0	1.0
41.0	1.0
28.0	1.0
28.0	1.0
28.0	1.0
27.0	6.0
60.0	1.0
20.0	13.0
29.0	1.0
29.0	1.0
20.0	8.0
22.0	1.0
28.0	123.0
23.0	1.0
29.0	1.0
24.0	1.0
20.0	1.0
22.0	1.0
16.0	1.0
51.0	1.0
21.0	1.0
23.0	1.0
26.0	1.0
20.0	1.0
25.0	1.0
22.0	1.0
32.0	11.0
42.0	1.0
23.0	1.0
27.0	1.0
19.0	101.0
23.0	1.0
20.0	1.0
34.0	1.0
45.0	3.0
27.0	1.0
23.0	1.0
40.0	1.0
28.0	1.0
50.0	1.0
35.0	1.0
29.0	1.0
18.0	1.0
21.0	1.0
24.0	1.0
42.0	11.0
25.0	1.0
38.0	1.0
25.0	1.0
21.0	1.0
34.0	1.0
22.0	1.0
27.0	1.0
25.0	1.0
32.0	1.0
49.0	1.0
29.0	1.0
24.0	9.0
59.0	1.0
20.0	1.0
22.0	1.0
27.0	3.0
22.0	1.0
46.0	6.0
34.0	1.0
28.0	16.0
42.0	3.0
32.0	1.0
29.0	1.0
31.0	31.0
31.0	1.0
19.0	1.0
21.0	42.0
38.0	1.0
92.0	101.0
35.0	1.0
33.0	1.0
29.0	1.0
38.0	1.0
31.0	1.0
37.0	1.0
22.0	1.0
38.0	1.0
21.0	1.0
26.0	3.0
44.0	3.0
41.0	1.0
23.0	6.0
22.0	3.0
24.0	1.0
31.0	1.0
44.0	1.0
20.0	1.0
19.0	9.0
28.0	1.0
24.0	1.0
24.0	1.0
45.0	1.0
24.0	1.0
35.0	1.0
25.0	1.0
23.0	3.0
23.0	1.0
27.0	1.0
60.0	1.0
25.0	1.0
19.0	1.0
23.0	3.0
41.0	1.0
38.0	1.0
20.0	1.0
36.0	1.0
42.0	1.0
28.0	1.0
21.0	1.0
26.0	6.0
42.0	1.0
25.0	1.0
20.0	1.0
26.0	1.0
24.0	1.0
36.0	1.0
26.0	3.0
24.0	1.0
36.0	1.0
21.0	1.0
19.0	1.0
